"","ADPF","Data","Nome","Julgador","Decisao"
"1282",878,"17/12/2021","Incluído na lista de julgamento","MIN. CÁRMEN LÚCIA","Julgamento Virtual: ADPF-MC. Incluído na Lista 615-2021.EF - Agendado para: 11/02/2022 a 18/02/2022."
"1283",878,"19/10/2021","Vista ao(à) Ministro(a)","MIN. CÁRMEN LÚCIA","Decisão: Após o voto do Ministro Edson Fachin (Relator), Dias Toffoli e Ricardo Lewandowski, que deferiam parcialmente a medida cautelar pleiteada para: i) dar interpretação conforme à Constituição ao art. 2º, VI, do Decreto nº 10.755, de 26 de julho de 2021, a fim de assegurar o entendimento de que devem ser fomentadas as atividades culturais afirmativas visando à erradicação de todas as formas de discriminação e preconceito; ii) suspender a eficácia da expressão ""recursal"", nos arts. 6º, § 5º, 38, caput, e da expressão ""os recursos apresentados contra decisões desfavoráveis à"", do art. 38, I, todos do Decreto nº 10.755/2021; iii) suspender a eficácia do art. 50, § 3º, do Decreto nº 10.755/2021; e dos votos dos Ministros Alexandre de Moraes e Nunes Marques, que divergiam do Relator para não conhecer da ação e, caso superadas as questões preliminares, indeferir o pedido de medida cautelar, pediu vista dos autos a Ministra Cármen Lúcia. Falaram: pelo requerente Partido dos Trabalhadores"
"1284",878,"18/10/2021","Suspenso o julgamento","MIN. CÁRMEN LÚCIA","Pedido de Vista"
"1285",878,"29/09/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF-MC. Incluído na Lista 615-2021.EF - Agendado para: 08/10/2021 a 18/10/2021."
"1286",879,"07/02/2023","Procedente","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por unanimidade, julgou procedente o pedido para declarar a não recepção das Leis nº 775/1978, 1.055/1985 e 1.077/1986, do Município de São Simão/SP, com modulação dos efeitos temporais para afastar a devolução dos valores pagos até a publicação da ata de julgamento, fixando a seguinte tese de julgamento: ""O pagamento de `salário-esposa´ a trabalhadores urbanos e rurais, e a servidores públicos, viola regra expressa da Constituição de 1988 (art. 7º, XXX e art. 39, § 3º), e os princípios republicano, da igualdade, da moralidade e da razoabilidade"". Tudo nos termos do voto do Relator. Plenário, Sessão Virtual de 16.12.2022 a 6.2.2023."
"1287",879,"30/11/2022","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 576-2022.LRB - Agendado para: 16/12/2022 a 06/02/2023."
"1288",880,"31/05/2022","Não conhecido(s)","MIN. DIAS TOFFOLI",""
"1289",880,"21/09/2021","Adotado rito do Art. 12, da Lei 9.868/99","MIN. DIAS TOFFOLI","""(...)A relevância da questão debatida na presente arguição enseja a aplicação analógica do rito abreviado do art. 12 da Lei nº 9.868/99, a fim de que a decisão seja tomada em caráter definitivo.

Solicitem-se informações à parte requerida no prazo de 10 (dez) dias. Após, abra-se vista, sucessivamente, no prazo de 5 (cinco) dias, ao Advogado-Geral da União e ao Procurador-Geral da República."""
"1290",881,"05/06/2023","Vista ao(à) Ministro(a)","MIN. GILMAR MENDES","Decisão: Após o voto do Ministro Dias Toffoli (Relator), que propunha o referendo da decisão liminar; e do voto do Ministro Edson Fachin, que não referendava a liminar concedida, pediu vista dos autos o Ministro Gilmar Mendes. Falou, pelo litisconsorte ativo, o Dr. Alberto Pavie Ribeiro. Plenário, Sessão Virtual de 26.5.2023 a 2.6.2023."
"1291",881,"02/06/2023","Suspenso o julgamento","MIN. GILMAR MENDES","Pedido de Vista"
"1292",881,"17/05/2023","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF-MC-Ref. Incluído na Lista 279-2023.DT - Agendado para: 26/05/2023 a 02/06/2023."
"1293",881,"04/04/2023","Despacho","MIN. DIAS TOFFOLI","""(...)Desse modo, e por economia processual, admito o ingresso da Associação dos Magistrados Brasileiros - AMB no polo ativo do feito, em litisconsórcio com a  Associação Nacional dos Membros do Ministério Público (CONAMP).
A Associação dos Magistrados Brasileiros - AMB receberá o processo no estado em que se encontra.
Reautue-se.
Intime-se."""
"1294",881,"01/03/2023","Despacho","MIN. DIAS TOFFOLI","A presente arguição de descumprimento de preceito fundamental foi ajuizada pela ASSOCIAÇÃO NACIONAL DOS MEMBROS DO MINISTÉRIO PÚBLICO (CONAMP) contra o art. 319 do Código Penal, no intuito de afastar a possibilidade de incidência do crime de prevaricação à atividade de livre convencimento motivado dos membros do Ministério Público e do Poder Judiciário, bem como em face dos arts. 3º-B, V, VI, VII, VIII, IX e XI, 127, 156, I, 242, 282, §§ 2º, 4º e 5º, e 311, todos do Código de Processo Penal, para que seja excluída a possibilidade de deferimento de medidas na fase de investigação sem pedido ou manifestação prévia do Ministério Público. Por meio da petição nº 11456/2022, o MINISTÉRIO PÚBLICO DO ESTADO DE SÃO PAULO requer sua admissão no feito na qualidade de amicus curiae (eDoc. 24). Na espécie, são incontestes a relevância da matéria debatida nos autos e a representatividade do referido requerente. Ademais, trata-se de pedido formalizado tempestivamente. Desse modo, admito o ingresso do MINISTÉRIO PÚBLICO DO ESTADO DE SÃO PAULO no feito, na qualidade de amicus curiae (art. 6º, § 2º, da Lei nº 9.882/1999 c/c art. 7º, § 2º, da Lei nº 9.868/1999). Reautue-se. Intime-se. Publique-se. Brasília, 2 de fevereiro de 2023."
"1295",881,"22/02/2022","Liminar parcialmente deferida ad referendum","MIN. DIAS TOFFOLI","Trata-se de arguição de descumprimento de preceito fundamental, com pedido de medida cautelar, ajuizada pela Associação Nacional dos Membros do Ministério Público (CONAMP), contra o art. 319 do Código Penal, no intuito de afastar a possibilidade de incidência do crime de prevaricação à atividade de livre convencimento motivado dos membros do Ministério Público e do Poder Judiciário, bem como em face dos arts. 3º-B, incs. V, VI, VII, VIII, IX e XI, 127, 156, inc. I, 242, 282, §§ 2º, 4º e 5º, e 311 do Código de Processo Penal, para que seja excluída a possibilidade de deferimento de medidas na fase de investigação sem pedido ou manifestação prévia do Ministério Público. O processo foi a mim distribuído por prevenção, tendo em vista a identidade de objeto com a ADPF 847, da minha relatoria, ajuizada pelo Procurador-Geral da República, a qual questiona, exclusivamente, a possibilidade de deferimento de medidas na fase de investigação sem manifestação prévia do Ministério Público. (...) Nesse contexto, fica claro que a interpretação jurídica atacada viola frontalmente os preceitos da Constituição Federal que propugnam a independência funcional do Poder Judiciário e do Ministério Público e a autonomia funcional dos membros dessas instituições, em franca violação, também, ao Estado Democrático de Direito. Portanto, reconheço que há plausibilidade jurídica no tocante à necessidade de se afastar a possibilidade de subsunção da atuação finalística decorrente do livre convencimento e da independência funcional dos membros do Ministério Público e do Poder Judiciário ao delito de prevaricação, pela não-recepção parcial, sem redução de texto, do artigo 319 do Código Penal. Também está presente o periculum in mora, visto que, conforme bem evidenciou a associação autora na petição inicial, enquanto não for obstada a interpretação impugnada, membros do Poder Judiciário e do Ministério Público estarão suscetíveis de serem responsabilizados por crime de prevaricação em decorrência do mero exercício regular de suas atividades-fins, o que coloca em risco a própria independência funcional dessas instituições e o regular funcionamento do Estado Democrático de Direito. Por essas considerações, ad referendum do Tribunal Pleno (art. 5º, § 1º, da Lei n. 9882/99), defiro parcialmente a medida cautelar para, nos termos do pedido formulado pela autora, determinar “a suspensão da eficácia do art. 319 do Código Penal, especificamente na acepção que possibilita o enquadramento da liberdade de convencimento motivado dos membros do Ministério Público e do Poder Judiciário como satisfação de ‘interesse ou sentimento pessoal’ ou como incidente no tipo objetivo, na modalidade ‘contra disposição expressa de lei’, para fins de tipificação como crime de prevaricação da conduta daqueles agentes que, no exercício lícito e regular da atividade-fim dessas instituições, e com amparo em interpretação da lei e do direito, defendam ponto de vista em discordância com outros membros ou atores sociais e políticos“. Publique-se. Brasília, 22 de fevereiro de 2022."
"1296",881,"22/02/2022","Liminar deferida em parte","MIN. DIAS TOFFOLI",""
"1297",882,"14/12/2021","Agravo regimental não provido","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por unanimidade, negou provimento ao agravo regimental, nos termos do voto do Relator. Plenário, Sessão Virtual de 3.12.2021 a 13.12.2021."
"1298",882,"24/11/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF-AgR. Incluído na Lista 764-2021.AM - Agendado para: 03/12/2021 a 13/12/2021."
"1299",882,"11/11/2021","Negado seguimento","MIN. ALEXANDRE DE MORAES","Em 10 de novembro de 2021: ""(...) NEGO SEGUIMENTO à presente Arguição de Descumprimento
de Preceito Fundamental.
Publique-se."""
"1300",883,"09/12/2021","Indeferido","MIN. EDSON FACHIN","em 09.12.2021: ""(...) com fulcro no art. 4º da Lei 9.882/99 e no art. 21, §1º do RISTF, indefiro a petição inicial desta arguição de descumprimento
de preceito fundamental.
Publique-se. Intime-se."""
"1301",884,"09/03/2022","Procedente","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por unanimidade, julgou procedente a arguição de descumprimento de preceito fundamental para declarar a não recepção pela Constituição da República de 1988 das expressões ""o porte de arma"" e ""e de porte de arma"" constantes do inc. II do art. 44 e do art. 146 da Lei Complementar n. 15/1980 do Estado do Rio de Janeiro, nos termos do voto da Relatora. Falaram: pelo interessado Governador do Estado do Rio de Janeiro, o Dr. Carlos da Costa e Silva Filho, Procurador do Estado; e, pelo amicus curiae, o Dr. Miguel Filipi Pimentel Novaes. Plenário, Sessão Virtual de 25.2.2022 a 8.3.2022."
"1302",884,"16/02/2022","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 38-2022.CL - Agendado para: 25/02/2022 a 08/03/2022."
"1303",884,"29/11/2021","Deferido","MIN. CÁRMEN LÚCIA","""(...)  o ingresso de Associação Nacional dos Procuradores dos Estados e do Distrito Federal na presente arguição de descumprimento de preceito fundamental como amicus curiae.

À Secretaria Judiciária deste Supremo Tribunal, para incluir o nome da peticionária como amicus curiae e dos representantes legais e adotar as providências cabíveis (...)""."
"1304",884,"09/11/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 379-2021.CL - Agendado para: 19/11/2021 a 26/11/2021."
"1305",885,"12/06/2023","Extinto o processo","MIN. DIAS TOFFOLI","""(...) Assim, evidencia-se a prejudicialidade desta arguição de descumprimento de preceito fundamental, por perda superveniente de seu objeto.Ante o exposto, julgo extinto o processo, sem julgamento de mérito, nos termos do art. 21, inc. IX, do RISTF."""
"1306",885,"26/04/2023","Despacho","MIN. DIAS TOFFOLI","Intime-se a Advocacia-Geral da União para que apresente, no prazo de 15 (quinze) dias, informações atualizadas acerca do objeto dessa arguição, sobretudo sobre a situação dos programas do governo federal referidos no pedido. Em seguida, intime-se a Procuradoria-Geral da República para que se manifeste acerca das informações."
"1307",885,"28/06/2022","Adotado rito do Art. 12, da Lei 9.868/99","MIN. DIAS TOFFOLI","Ref. ao despacho de 29/09/2021"
"1308",886,"16/02/2022","Não conhecido(s)","MIN. NUNES MARQUES",""
"1309",887,"19/06/2023","Deferido","MIN. NUNES MARQUES",""
"1310",887,"14/06/2023","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 220-2023.NM - Agendado para: 23/06/2023 a 30/06/2023."
"1311",887,"14/12/2022","Deferido","MIN. NUNES MARQUES","em 7.12.2022 ""(...) 3. Admito, com base no art. 6º, § 2º, da Lei n. 9.882, de 3 de dezembro de 1999, a Agência Nacional de Petróleo, Gás Natural e Biocombustíveis  como amicus curiae nesta arguição de descumprimento de preceito fundamental.

4. Publique-se."""
"1312",887,"07/10/2021","Liminar indeferida","MIN. NUNES MARQUES",". Do exposto, indefiro o pedido de medida acauteladora.

4. Cumpre promover o aparelhamento do processo, de modo a torná-lo apto para julgamento definitivo pelo Plenário.

Solicitem-se informações no prazo de dez dias (Lei n. 9.882/1999, art. 6º). Posteriormente, dê-se vista, no período comum de cinco dias, ao Advogado-Geral da União e ao Procurador-Geral da República, para que se manifestem (Lei n. 9.882/1999, art. 7º).

Em seguida, voltem os autos conclusos.

5. Publique-se.


Brasília, 7 de outubro de 2021"
"1313",888,"14/12/2021","Agravo regimental não provido","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por unanimidade, negou provimento ao agravo regimental, nos termos do voto do Relator. Plenário, Sessão Virtual de 3.12.2021 a 13.12.2021."
"1314",888,"24/11/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF-AgR. Incluído na Lista 764-2021.AM - Agendado para: 03/12/2021 a 13/12/2021."
"1315",888,"11/11/2021","Negado seguimento","MIN. ALEXANDRE DE MORAES","Em 10 de novembro de 2021: ""(...) NEGO SEGUIMENTO à presente Arguição de Descumprimento
de Preceito Fundamental.
Publique-se."""
"1316",889,"10/11/2022","Procedente","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por unanimidade, julgou totalmente procedente o pedido, a fim de que seja declarada a não recepção da Lei 1.746/1984, e a inconstitucionalidade das Leis 786/2004 e 227/1993, do Município de Manaus/AM, modulando os efeitos da decisão para que tenha efeitos a partir da data do julgamento (art. 11 da Lei 9.882/1999), nos termos do voto do Relator. Plenário, Sessão Virtual de 28.10.2022 a 9.11.2022."
"1317",889,"19/10/2022","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 473-2022.EF - Agendado para: 28/10/2022 a 09/11/2022."
"1318",890,"29/11/2021","Procedente","TRIBUNAL PLENO - SESSÃO VIRTUAL","Decisão: O Tribunal, por unanimidade, converteu o julgamento do referendo em exame de mérito e julgou procedente o pedido formulado na arguição de descumprimento de preceito fundamental, confirmando a medida cautelar deferida, para determinar a incidência do art. 100 da Constituição Federal às condenações judiciais em face da Companhia de Saneamento Ambiental do Distrito Federal (CAESB), nos termos do voto do Relator. O Ministro Edson Fachin acompanhou o Relator com ressalvas. Plenário, Sessão Virtual de 19.11.2021 a 26.11.2021."
"1319",890,"05/11/2021","Inclua-se em pauta - minuta extraída","TRIBUNAL PLENO - SESSÃO VIRTUAL","Julgamento Virtual: ADPF. Incluído na Lista 399-2021.DT - Agendado para: 19/11/2021 a 26/11/2021."
"1320",890,"04/11/2021","Liminar deferida","MIN. DIAS TOFFOLI","""(...)Pelo exposto, ad referendum do Plenário, concedo a medida cautelar pleiteada , para determinar: (i) a suspensão das medidas de constrição patrimonial determinadas pela Justiça do Trabalho da 10ª Região e pelo Tribunal Regional do Trabalho da 10ª Região contra a Companhia de Saneamento Ambiental do Distrito Federal (CAESB) que estejam em desacordo com o art. 100 da Constituição Federal e (ii) a devolução das verbas subtraídas dos cofres da entidade, e ainda em Poder do Judiciário, para as respectivas contas de origem.

Por fim, submeto esta decisão à referendo do colegiado.

Comunique-se.

Publique-se.

À julgamento pelo Plenário."
